sicco,siccitas,sicc ,siccabas siccemus siccanto siccer siccanti siccemini siccantum siccaret siccante siccaverimus siccarem siccabatur siccata siccandorum siccare siccavistis siccatu siccandus sicces siccantem siccabatis siccaverim siccaremini siccator sicceris siccandae siccaturo siccari siccatam siccetis siccabitis siccaveris siccantibus siccandas siccans siccavimus siccavisset siccent siccatote siccabimur siccavissetis siccature sicco siccaremur siccatas siccaturarum siccamini siccaturos siccentur siccarere siccarer siccem siccaturae siccas siccat siccaturis siccares siccandos siccaverat siccere siccabimini siccabam siccabitur siccandarum siccavisses siccavissem siccaveram siccabit siccabis siccavisti siccor siccaveritis siccate sicca siccaretur siccabamus siccaveramus siccabar siccaveras siccaveratis siccantia siccaverit siccaris siccemur siccatae siccaverunt siccabaris siccantur siccaberis siccanda siccavissemus siccaverant siccavit siccet siccabunt siccavissent siccati siccatos siccaturus siccarent siccantes siccabere siccamur siccato siccasse siccantor siccetur siccabant siccabat siccant siccande siccabor siccandam siccatis siccarentur siccabamur siccaverint siccandis siccabimus siccando siccandi siccaturum siccatorum siccabo siccaturam siccantis siccandum siccaremus siccaturorum siccamus siccatur siccabantur siccavero siccaturas siccatum siccavi siccaretis siccabuntur siccatura siccaturi siccatus siccatarum siccantium siccabamini siccabare siccavere siccareris,36
siccus,siccus,sicc ,siccioris siccas siccissimum siccus siccissimas sicciorum siccarum siccissimorum sicca siccos sicciores siccioribus siccissimarum siccam sicciora siccissimis siccissimo sicci sicciori siccissimus sicciore siccissima siccior siccissimam siccissime siccissimae siccissimos sicciorem sicco sicce siccis siccissimi siccius siccae siccum siccorum,93
Sicilia,Sicilia,sicil ,Siciliae Sicilia Siciliam Sicilias Siciliarum,5
sidera,sidera,sider ,sidera siderae sideras sideram sideris siderarum sydera syderae syderam syderas syderis syderarum,6
sigillum,sigillum,sigill ,sigillis sigillorum sigillum sigilla sigilli sigillo,3
significo,significo,signific ,significabamini significat significetis significatur significabuntur significator significare significavisti significarere significarentur significabit significeris significatura significando significantia significaturos significares significaverim significatus significabunt significande significabat significatos significandae significatis significature significaturo significavit significabor significaveram significabamur significaretur significatorum significaturum significasse significaverint significanto significabaris significer significabar significandam significavistis significatae significatum significaret significabere significavimus significaveratis significabam significaretis significaturarum significor significaturus significant significaturam significantium significaremur significareris significaverant significaturas significabimur significandus significamus significabamus significaveris significaturis significamur significaturi significans significavisses significem significere significandos significantibus significent significabis significantur significabimus significate significas significato significetur significaremini significo significavi significemus significaris significaremus significantis significamini significabatis significandis significabo significabatur significantem significaturae significaturorum significavissem significabas significes significatarum significabitur significarer significemur significaveramus significavissent significatas significatam significandorum significati significata significantor significatote significabimini significantum significemini significaverunt significavere significavissemus significanti significet significabantur significantes significavero significatu significarem significandi significandum significavisset significari significabant significanda significarent significabitis significaverit significaveritis significandarum significabare significante significa significaverimus significentur significaveras significaverat significaberis significavissetis significandas,5
signum,signum,sign ,signo signa signis signum signi signorum,92
similis,similitudo,simil ,similii simillime simillimas similiora similiior similioris simillimae similiiore similium similiis simile similiiori similiorem similem simillimos similiium similiiora simillimis similior similius simillimam simillimus simili similiioris simillimo similiiores similiius similiem similiia similies similiiorem similes similiiorum similis simillimi similiori similia similiores simillimorum similioribus simillimarum similibus similiibus simillima similiioribus similiorum similie similiore simillimum,421
similitudo,similitudo,similitud ,similitudinum similitudini similitudinem similitudines similitudo similitudinis similitudinibus similitudine,36
simplex,simplex,simplex ,simplie simplicissimi simplia simpliibus simpliciora simplices simpliissimus simplicissimos simpliissima simpliiorum simplicioris simplicissimorum simplicioribus simpliciores simpliiorem simpliiore simpliissimi simplicum simplicissimis simplicissimum simplice simplicibus simplicissima simplicissimarum simplicis simplium simplicissimus simpliciorum simplicius simpliissimos simpliissimam simpliissimarum simplies simplicissimo simpliis simpliioribus simpliioris simplica simplii simpliissimo simplicissimas simpliius simpliissimorum simplicem simpliior simpliciori simpliiora simpliissime simpliissimis simpliem simpliissimae simplicissimam simplicissimae simpliissimum simplicior simplicissime simpliciorem simplex simpliciore simpliissimas simplici simpliiori simpliiores,41
simulachra,simulachra,simulachr ,simulachra simulachrae simulachrum simulachris simulachrorum simulachri simulachro,6
singularis,singularis,singular ,singulariibus singulariiorum singulariissimis singularium singulare singulariioribus singularissimas singularem singularissimis singularioris singulariissimam singulariissimae singularis singulariiore singularissimarum singulariissimo singulariorum singularissimus singulariori singulariissimus singularius singulariissimas singulariissimos singularissima singulariem singulariium singulariores singularioribus singularissimo singulariiora singularissimam singulari singulariia singulariissimi singularissimorum singulariiori singulariis singularii singularies singularibus singulariora singularissime singularior singulariissime singularissimi singulariissimorum singularissimae singulariore singularia singulariius singulariissima singulariorem singulares singularissimos singulariiores singulariiorem singulariissimarum singulariior singularissimum singularie singulariioris singulariissimum,44
sinus,sinus,sin ,sinui sinum sinuum sinu sinus sinibus,5
Socrates,Socrates,socrat ,Socrates Socraten Socratis Socrati Socratem Socrate,22
sol,sol,sol ,solum Sol solibus solem soles soli sole sol solis,269
Solenander,Solenander,solenande ,Solenander Solenandri Solenandrum Solenandro,19
solstitium,solstitium,solstiti ,solstitii solstitio solstitiis solstitia solstitium solstitiorum,3
solutio,solutio,soluti ,solutione solutionem solutionis solutiones solutionum solutionibus solutioni solutio,75
solvo,solutio,solv ,solvantur solvendus solvaveris solveretis solvaturi solvenda solvendarum solverere soluturam solutis solvaturam solvavi soluturi solvaverat solutam solvavimus solvendum solvebat solvemini solvet solvito soluturum solvisti solventibus solvende solvaturas solvit solverit solvitote solvendi solvatam solvimur soluture soluturis soluturae solvare solvis solvebant solvebamini solute soluti solvatae solvero solvavisti solveremus solvatas solvisses solveremini solve solventi solvavisset solvissent solventum solvemus soluturus solvaris solveremur solvereris solvavisses solvatis solvetis solvaverint solvunto soluturorum solvaveras solvemur solvatos soluturos solventes solverent solverer solvaverant solvaveritis solvens solvamus soluto solveramus solveram solvunt solvant solvavissemus solvavissetis solvebam solvaturus solvatorum solvatus solvar solvavere solvebar soluturas solverentur solvitur solverat solvaturis solvite solvaturae solvisset solvistis solvebantur solvendae soluta solverem solvendam solvaturos solvitis solvaveratis solveras solvuntor solvissem solvaturum solvata solvendis solvaverit solventis solverunt solvamur solvendas solvebaris solvat solvate solutas solveratis solventium solveres solvisse solves solvendos solventem solveris solvature solvebas ſoluit solventia solvimini solvaveramus solvatur solvas solvendo solvente solvaverim solvaturo soluturarum solvetur solvimus solvissemus solvatu solverim solvuntur solvaverunt solvavistis solverimus solvato soluturo solvaveram solvati solvebatur solutus solutos solvatura solvavit solutu solvissetis solvavisse solutura solutarum solvitor solvavissem solvebare solverint solvamini solvebatis solvebamus solveret solutorum solvam solvaturarum solvavero solutum solveritis solvor solvavissent solventur solvatarum solutae solvi solvendorum solvebamur solvere solvaturorum solvent solveretur solvatum solvaverimus solverant solvo,10
sophia,sophia,soph ,sophiam sophiis sophiarum sophiae sophias Sophiae sophia,7
sophisticus,sophisticus,sophistic ,sophisticus sophistico sophistici sophisticorum sophisticos sophisticis,6
soror,soror,soro ,sororis sororem sororum sorori sororibus soror sorore sorores,120
spatium,spatium,spati ,spatia spatiorum spatio spatiis spatii spatium,9
species,species,speci ,speciem speciebus speciei specierum specie species,282
speculum,speculum,specul ,speculum speculorum speculo specula Speculum speculi speculis,2
sperma,sperma,sperm ,sperma spermatis spermati spermatem spermate spermata spermatum spermatibus,4
sphaera,sphaera,sphaer ,spaerae sphaerarum spaeris spaeram spaerarum sphaerae sphaeram spaera sphaera sphaeris sphaeras spaeras,4
spiculum,spiculum,spicul ,spiculum spiculis spiculorum spiculi spiculo spicula,5
spina,spina,spin ,spinae spinas spina spinam spinarum spinis,3
spiritualis,spiritualis,spiritual ,spirituali spiritualis spiritualem spirituale spirituales spiritualia spiritualium spiritualibus,20
spiritus,spiritus,spirit ,spiritui spiritibus spirituum spiritum spiritu spiritus,433
splendor,splendor,splendo ,splendore splendores splendoris splendori splendorem splendor splendoribus splendorum,18
spumo,spumo,spum ,spumabor spumavisses spumeris spumatote spumentur spumatos spumavissetis spumaveramus spumavissent spumavit spumaverunt spumavisset spumavero spumaveratis spumare spumant spumabunt spumaveras spument spumantia spumemus spumabis spumarer spumem spumandi spumetur spumavi spumato spumaverim spumaturos spumaturis spumanti spumatam spumasse spumatur spumandorum spumantium spumaverint spumabuntur spumabere spumandis spumantum spumantem spumaverimus spumaturum spumanto spumavisti spumabitis spumares spumaverant spumabare spumareris spumabantur spumaturam spumabaris spumaretur spumaturorum spumabant spumavistis spumaris spumator spumari spumes spumaverat spumaturi spumans spumer spumaveris spumandos spumaturus spumabamus spumabimur spumabimini spumamini spumandae spumavissemus spumarent spumabamur spumaremini spumaveram spumabitur spumet spumabar spuma spumatura spumantur spumabimus spumantibus spumandam spumande spumamus spumantis spumaremus spumaberis spumas spumarentur spumor spumabit spumemur spumat spumatorum spumandarum spumabatis spumatus spumata spumature spumavimus spumante spumabas spumemini spumaveritis spumandus spumavere spumantor spumatu spumabat spumatae spumatarum spumere spumaverit spumavissem spumate spumatis spumanda spumaremur spumabatur spumando spumaretis spumarere spumabam spumaturas spumetis spumaturo spumandas spumaturae spumarem spumantes spumaturarum spumati spumaret spumo spumamur spumabamini spumandum spumatum spumabo spumatas,9
spuo,spuo,spu ,spuite spuemus spuebam spuende spuendum spuaverim spuavistis spuam sputurus sputus spuentibus spuaverat spuavit spueris spuatos spuature spuetis sputum spuissemus spuavissent spuentes sputurarum spuuntur spuaturis spuavisses spuendos spuavere spuato spuisses sputuram spueramus spuaturarum spute spuitor spuet spuemur spuere spuaturorum spuavimus spuebas spui spuaveritis spuamini spuerint spuavissetis spuitote spuentem spuimini spuendo spueritis sputura spuatura sputas spuentium spuendas sputuros spuendi spuaris spuavisset sputurorum sputure spuatis spuitur spuebamur sputarum sputo spuaveras spueratis spuaverunt spuatus spuo spuerimus spues spuatu spuerentur spuatae spuaturos spueremini spuendam spuor spuatum spuenda spuerem spueras spuunto spuare spuerer spueram spuis spuemini spuati spuens spuaverant spuetur spuendus spuavisti spuit spuebatis spuerere spueremus spuenti spuavero sputu spuatas sputam spuatarum sputuri spuatur spuaveramus spuas spuendis spuantur spueret spuavi spuebat spuamus spuaturae spuuntor sputurae spuendorum sputis spuissetis spuitis spuavissemus sputurum spuatam spuerent spuaturo sputi spuentur sputuras spueres spuaverit spuentia spuaturus spuente spuebar spuerunt spuerat spue spuereris spuate spueretis spuavissem spuaturi spuisti spuaturam sputorum spuentum spuata spuaverimus spuissent spuisset spuebatur spuendarum spuar spuaveram spuaveris spuatorum spueretur spuito spuebamus spuent spuendae spuamur spuentis spuisse spuebamini sputae spuimus spuebantur spuunt spuebaris sputuro spuaturas sputuris spuero spuaturum sputos spuant spuebant spuat spuerit spuissem spuaveratis spuerim spuavisse spuimur spueremur spuaverint spuebare spuistis sputa spuerant,7
stannum,stannum,stann ,stannis stannorum stanno stanni stannum stanna,28
stella,stella,stell ,stella stellam stellae stellis stellarum stellas,30
sterno,sterno,stern ,sternitote sternaveris straturarum sternavere strato sternunt sterneret sternerer strate sternavistis stratum stratorum stratas sternaturum stratura sternaverimus sternavissetis sternatu sternavisse sternaverint straturo straverant sternereris stravisset sternaturam sternavisset sternas sternor sternaverim straverat straverimus sternimus sternes stravere sternamini sternent sternimur sternitur sternet sterne sternamur stravisti sternaveram stratu sternavit sternamus stravissemus sternatum sternaveritis stratam straverint sternam sternaturos strature stravistis sternaturorum straverit sternentibus sternat sternito sternebamus sternaturas sternunto sternebam sternaverit sternaveratis sternatur sternaturi sternuntor straturum sternimini sternaveramus sternavi sternavisses sternetur sternenti sternature stravi sternerem sternitor straturis sternebamur sternatae sternato straveras straverim straveramus sternerentur sterneretis straturus sternaturo sternendos stravissem straveris sternendam straverunt sternatos sternendum sterneres straturorum sternate sternerere sternaverunt sternentia sternaverant sterni strata sternende sternatura stratarum sternaturus sternati sternebas sternavisti straturas sternavimus sternendo sternebamini stravit sternuntur sternitis stratus sternetis sternemur stravero stravisse straveram sternatis sternentium straveratis stravissent sternaverat sternentes strati straturos sternite sternit sternebatis sterneris sterneretur stravisses sternaturae sternentur sternentum sternendi sternenda sternendarum sterneremini sternatarum sternatam sternentis sternaturarum sternar sternare sternatas sternemini sternendus sternaveras sternant sternaturis sternatus sternantur stravimus sternere sternebant sternaris straturae sternavissemus sternata sterno sternebar sternens sterneremur sternavissem sternente sternentem sternebaris sternebare sternebat sternavissent sternebantur sternendas sternendis sternis sternatorum straturam straturi sternemus stratos sternavero straveritis stravissetis sternendorum sternendae sternebatur stratis stratae sternerent sterneremus,3
sterquilinium,sterquilinium,sterquilini ,sterquilinium sterquilinii sterquilinio sterquilinorum sterquiliniis,4
stigma,stigma,stigm ,stigma stigmata stigmatum stigmati stigmate stigmatibus stigmatis,6
stomachus,stomachus,stomach ,stomachum stomachorum stomacho stomachis stomachi stomachus stomachos stomache,7
Strabo,Strabo,strab ,Strabo Strabon Strabonis Straboni Strabonem Strabone,7
sublimatio,sublimatio,sublimati ,sublimationi sublimatio sublimationibus sublimatione sublimationes sublimationum sublimationem sublimationis,5
sublimatus,sublimatio,sublimat ,sublimatus sublimato sublimatum sublimata sublimatae sublimatam sublimatas sublimatos sublimatis sublimatorum sublimatarum sublimati,3
sublunaris,sublunaris,sublunar ,sublunari sublunaris sublunarem sublunare sublunares sublunarium sublunaribus,6
substantia,substantia,substant ,substantia substantiis substantiae substantias substantiam substantiarum,140
subterraneus,subterraneus,subterrane ,subterraneas subterraneo subterraneis subterraneos subterranearum subterraneus subterranea subterraneorum subterraneae subterranei subterraneam subterraneum,58
succus,succus,succ ,succum succi succo succus succonibus succones succo succone succoni succonem succonum succonis,22
sudor,sudor,sudo ,sudori sudorem sudore sudoris sudorum sudores sudoribus sudor,6
sulfur,sulfur,sulfu ,sulfuribus sulpura sulpur sulpuri sulfura sulfuris sulfure sulfuri sulphuri sulpuris sulpurum sulphure sulpure sulfurum sulphuribus sulfur sulphur sulpuribus sulphuris sulphura sulphurum,129
sulfureus,sulfur,sulfure ,sulfureus sulfureua sulfurei sulfureum sulfureo sulfureas sulfureos sulfureae sulfureis,3
superficies,superficies,superfici ,superficie superficies superficiem superficiei superficierum superficiebus,58
superfluitas,superfluitas,superfluit ,superfluitas superfluitatis superfluitati superfluitatem superfluitate superfluitatium superfluitatibus superfluitates,6
superfluus,superfluitas,superflu ,superfluum superfluis superfluam superfluae superfluarum superflui superfluo superfluorum superfluas superfluus superfluos superflua,9
supervenio,supervenio,superveni ,superveniavistis supervenias superveniaturorum supervenitor supervenirent superventarum superventam superveniavi superveniaverat supervenietis superveniatus supervenisset supervenito superveniate superveniato supervenimus superveneramus supervenires supervenirer superveniaveritis superventuri supervenimur superventuras superventurarum supervenisse superventurus superveniatarum superveniavisset superveniremus superventum superveniaveramus supervenerim superveniatorum superveniatam supervenientibus superveniaveras superventure superventas supervenissem supervenienti supervenerint supervenieris supervenientem superveniaturum superveniendum superveniavisses superveniens superveniemus superventuro supervenirem superveniaturus superveniatur superventuram superveniaturas supervenissetis superveniri superventurorum superveniendos superveneratis supervenere supervenientium superveniaturae supervenimini supervenienda superveniris supervenerant supervenientis superventus superveniatura supervenunto superventuros supervenissemus supervenies superveniavere superveniat superveniaverim superveniremini superveniuntur superventi superveniendas superveniret supervenitur superveniendae supervenerit supervenientur supervenerat superveniature superveniavissemus superventu superveniaverant superveniendarum supervenientes supervenientia superveniavit superventorum supervenirentur supervenissent superveniebantur superveniatum supervento superveniamus supervenio superveniamini superveniendis superventurum superveniavero superveniaveram superveniebatis supervenientum supervente superveniatae superveniebamus supervenistis supervenisti supervenire superveniaveratis superveniebant superveniam superveniretur superveniare supervenitote superveniebar supervenerimus supervenit superveniebam supervenient superveniente superventuris superventa superveneris superveniavissent superveniant superveniatos superveniendam superveniebat superveniet superveniebaris supervenisses superveniavisse superveniere superveneras superveniende superveniendorum superventae supervenero superveniebamini superveniata superveniamur superveniavissem superveniavissetis superveniaverunt superveniremur superveni supervenirere superveneram superveniaturam supervenite superveniebas superveneritis superveniaverint superveniendi supervenerunt superveniebare superveniaturo supervenitis superventurae superveniaturarum superveniebamur superveniaturos superventos superveniatis supervenietur superveniemur superventis superveniaturi superveniendus superveniar superveniretis superveniavimus superventura superveniaverimus superveniaverit superveniuntor superveniati superveniemini superveniunt superveniaveris superveniatu supervenis superveniendo superveniantur superveniavisti supervenireris superveniebatur superveniatas supervenior superveniaris superveniaturis,5
surculus,surculus,surcul ,surculus surculi surculorum surculum surculo surculos surcule surculis,6
syllogismus,syllogismus,syllogism ,syllogisme syllogismos syllogismo syllogismis syllogismus syllogismi syllogismorum syllogismum,9
sylua,sylua,sylu ,sylua syluae syluam syluas syluarum syluis,8
symbola,symbola,symbol ,symbolam symbolas symbolae symbola symbolarum symbolis,6
symptomata,symptomata,symptomat ,symptomata symptomatis symptomatum symptoma symptomatis symptomati symptomatem symptomate,6
Tacitus,Tacitus,tacit ,Tacitus Taciti Tacitum Tacito,50
tantalus,tantalus,tantal ,Tantalus Tantali Tantalo Tantalum Tantalorum Tantalis Tantalos,9
tartar,tartar,tarta ,tartar tartaris tartarem tartari tartarum tartaribus tartare Tartariae Tartaria Tartarias Tartariam Tartariarum,5
taurus,taurus,taur ,tauro tauros tauri taure taurum taurorum tauris taurus Taurus Tauro,33
temperamentum,temperamentum,temperament ,temperamenti temperamentis temperamentum temperamentorum temperamenta temperamento,9
temperies,temperies,temperi ,temperierum temperiebus temperiem temperie temperies temperiei,3
tempero,temperies,temper ,temperarent temperavissent temperaveris temperantis temperent temperaturos temperanto temperaverit temperantum temperabar temperare temperarer temperandorum temperatas temperaturas temperantor temperamus temperato temperes temperemus temperavit temperaturorum temperere temperavissemus temperaveratis temperares temperavero temperate temperavere temperaturi temperaturo temperaturis temperabaris temperanda temperet temperat temperature temperatos temperaveramus temperatum temperatis temperatarum temperata temperantibus temperabatur temperantes temperaturum temperetur temperemini temperatur temperaverat temperaveram temperer temperatae temperem temperamur temperaremur temperantur temperaret temperandus temperavistis temperabat temperandarum temperans temperarentur temperaberis temperabare temperabere temperas temperatorum temperetis temperandum temperabamus temperaretur temperaturae temperaveras temperabantur temperor temperaris temperabamini temperarem temperaveritis temperabimini temperavisses temperant temperaremus temperabuntur temperandas temperabimus temperavimus temperavissetis temperaretis temperabunt tempera temperaturus temperaremini temperandos temperareris temperabatis temperabit temperavisset temperabitis temperaverant temperantia temperabamur temperaverim temperandae temperasse temperari temperande temperanti temperemur temperavisti temperatus temperabas temperavissem temperabimur tempereris temperati temperatam temperamini temperabor temperabam temperatura temperatu temperabant temperatote temperante tempero temperentur temperarere temperaverunt temperandi temperantium temperavi temperaverimus temperandis temperaturam temperaturarum temperando temperaverint temperator temperandam temperabis temperabitur temperabo temperantem,12
templum,templum,templ ,templo templum templa templis templorum templi,138
tenebra,tenebra,tenebr ,tenebris tenebra tenebras tenebram tenebrarum tenebrae,94
tenuitas,tenuitas,tenuit ,tenuitates tenuitate tenuitati tenuitatis tenuitas tenuitatum tenuitatem tenuitatibus,5
terra,terra,terr ,terra terris terrarum terrae terram terras terrea terreae terrearum terream terreis terreus terreum terrei terreo terreos terreorum,1365
terrenus,terra,terren ,terrenus terrenissimarum terrene terrenissimus terrenissimae terrenae terreniorum terrenos terrenissimorum terrenissima terrenissime terrenarum terrenorum terrenissimi terrenissimam terreno terrenissimo terrenioribus terreniore terrenissimis terreni terrenissimos terreniori terrenioris terrenis terrenior terreniorem terrena terrenius terrenas terrenum terrenam terreniores terrenissimas terrenissimum terreniora,23
terrestreitatem,terra,terrestreitat ,terrestreitatem terrestreitate terrestreitatas terrestreitatis terrestreitati,3
terrestris,terra,terrestr ,terrestriem terrestrissimos terrestrior terrestriori terrestrius terrestriius terrestriorum terrestriissimus terrestres terrestriora terrestrissimo terrestriiorem terrestrissimae terrestrissimis terrestriiora terrestriissimum terrestrissimas terrestrissime terrestriissimae terrestrissimorum terrestriore terrestriioribus terrestriissimo terrestre terrestriissimas terrestrioribus terrestries terrestria terrestriores terrestriissime terrestriissimorum terrestribus terrestriia terrestriorem terrestrioris terrestriioris terrestriis terrestriiorum terrestrii terrestrissimum terrestrissimi terrestriissimos terrestriissima terrestriissimis terrestriiori terrestriissimam terrestriiores terrestrissimarum terrestriissimarum terrestri terrestriiore terrestriior terrestrem terrestrium terrestrie terrestriibus terrestrissimam terrestrissimus terrestrissima terrestriium terrestris terrestriissimi,24
testis,testis,test ,testi testes testibus testem testis teste testium,96
textura,textura,textur ,texturae textura texturas texturarum texturam texturis,4
Thebais,Thebais,theba ,Thebais Thebaidem Thebaidis Thebaidi Thebaide Thebaides Thebaidum Thebaidibus Thebaidos Thebaidas Thebaidarum Thebaidium,3
themis,themis,them ,Themis Themidis Themidi Themidem Themide Themides,3
theorica,theorica,theoric ,Theorica Theoricae Theoricam Theoricas Theoricarum,5
Theseus,Theseus,these ,Theseus Thesei Theseo Theseum,5
thetis,thetis,thet ,Thetis Theti Thetidis Thetidi Thetidem Thetide,5
thomas,thomas,thom ,Thomas Thomæ Thomam Thomae,81
tigillum,tigillum,tigill ,tigillis tigilli tigilla tigillum tigillo tigillorum,5
tingo,tinctio,ting ,tingaris tingavero tingavistis tingebas tingi tingebamus tingitote tinctas tingatarum tinxit tinxi tingende tingavisses tincturus tingaveras tingeris tinctos tinctorum tingaverant tingeremini tinximus tinxerunt tinxere tincturi tingate tingatos tingaturum tinxisses tingemini tingavisset tingavisse tingunto tinctum tingatur tingaverint tingaturorum tinguntor tingentium tinxissent tingaverim tinxeram tingebat tingebantur tingentum tingimur tinxero tingaverat tingebar tingebam tingere tingitur tinge tinxissemus tincturos tingendarum tingavissem tingaturarum tingar tingo tingis tingemur tincturis tingitis tingenti tingaveram tinguntur tingitor tingaveramus tingerem tingeremur tingebatis tinctus tingatae tincte tincturae tingendum tingantur tinxisti tingunt tingature tincturam tingereris tincto tingeremus tincture tingatam tingendas tingite tingavisti tingens tincturas tingaveritis tinctae tingentia tingerent tingam tingant tinctam tingaturus tingat tingentur tingatura tingendis tinxerint tingaturos tingaturis tingas tingendos tinxerim tinxissetis tingaverunt tingeretis tinget tingavere tingor tingendam tincturarum tingimus tingetis tingamur tingemus tingato tinxerat tingavissetis tingatum tingebant tingentis tingeret tingaturae tingerer tingatus tingeretur tingavissemus tingaturam tingatas tingatu tincti tingavimus tinxeramus tinxeras tingaveratis tingebamini tincturorum tinxerimus tinges tingata tingendae tingatis tinctura tinxerant tingebaris tingavit tingamini tinctis tincta tinxeratis tingentem tingerentur tingetur tingendus tingentibus tingare tingendo tinxisse tingimini tingaturas tingebamur tingentes tingerere tinxeris tingaverimus tingaverit tingente tingendi tingit tinctu tingamus tingent tingebare tingenda tingavi tinxistis tingati tingendorum tincturo tingaturi tinxerit tinctarum tingavissent tingaveris tinxissem tingito tinxisset tinxeritis tingebatur tingaturo tingeres tincturum tingatorum,132
titanes,titanes,titan ,Titanes Titanibus Titanium Titan,10
titulus,titulus,titul ,titulorum titulus titulis titulos titulo titule tituli titulum,88
tractatio,tractatio,tractati ,tractationes tractationibus tractationis tractationi tractationem tractationum tractatio tractatione,38
transmutatio,transmutatio,transmutati ,transmutationem transmutationis transmutationi transmutatione transmutationum transmutatio transmutationes transmutationibus,4
Triptolemus,Triptolemus,triptolem ,Triptolemus Triptolemo Triptolemum Triptolemi,7
trismegistus,trismegistus,trismegist ,Trismegistus Trismegisti Trismegistum Trismegisto Trismegistorum Trismegistos Trismegistis,6
trivius,trivius,triv ,triviorum trivio trivius triviarum triviam trivios trivii trivias triviis trivium trivia triviae,3
Troia,Troia,tro ,Troia Troiae Troiam Troiana Troianae Troianam Troianis Troianas Troianos Troianorum Troianarum Troianus Troiani Troiano Troianum Troja Trojae Trojam Trojanus Trojana Trojani Trojano Trojanae Trojanam Trojanum Trojanis Trojanarum Trojanorum Trojanos Trojanas,13
tropus,tropus,trop ,tropus tropi tropum tropo troporum tropos tropis,5
tumeo,tumor,tume ,tumeaturi tumeamur tumentibus tumeavissemus tumeret tumeantur tumeavere tumeaveras tumeremus tumeaturus tumebuntur tumeavisti tumeamini tumeant tumeavissetis tumebimur tumemus tumeavistis tumerer tumendas tumentium tumeatu tumentum tumendorum tumens tumeaturum tumetor tumet tumeatorum tumebantur tumeavissem tumendum tumerem tumeaturis tumeatos tumeaturam tumendus tumendo tumereris tumeremur tumenda tumemur tumeaturos tumeaturo tumeaverunt tumebitur tumebor tumeatas tumebar tumerentur tumeavisses tumente tumemini tumenti tumebo tumeavisse tumendam tumeres tumeavimus tumeto tumebat tumetur tumebamur tumebis tumeremini tumendis tumeare tumento tumeaverint tumeam tumeat tumebimini tumebatur tumeatarum tumeato tumentia tumeaverat tumebitis tumeatae tumeavi tumear tumeate tumeamus tumebare tument tumebunt tumes tumeatum tumeaverim tumearis tumebant tumeo tumebit tumeavisset tume tumeas tumeaturas tumeberis tumendi tumende tumeor tumetote tumentor tumeaverit tumeaturae tumeata tumentem tumeaturarum tumeaveris tumebatis tumeatam tumeatura tumeri tumete tumerent tumeavissent tumeatur tumentes tumebimus tumebamus tumeaverimus tumebam tumeaveratis tumentur tumebamini tumere tumeavit tumerere tumeatus tumeaveram tumeatis tumeris tumeretur tumendae tumeature tumebas tumeaveramus tumetis tumeati tumebaris tumentis tumendos tumendarum tumeaveritis tumebere tumeaverant tumeaturorum tumeavero tumeretis,6
tumor,tumor,tumo ,tumori tumoris tumor tumorem tumoribus tumorum tumores tumore,22
turba,turba,turb , turba turbae turbam turbas turbarum turbis Turba Turbae Turbam,50
Turca,Turca,turc ,Turca Turcae Turcas Turcarum Turcis Turcam,6
turcici,turcici,turcic ,Turcici Turcicis Turcicus Turcica Turcicorum Turcicarum Turcicum Turcico Turcicae Turcicam ,18
Typhon,Typhon,typhon ,Typhoni Typhon Typhonem Typhone Typhonis,23
typhus,typhus,typh ,typhi typho typhos typhe Typho typhis typhorum typhus typhum,52
Tyrus,Tyrus,tyr ,Tyrus Tyrum Tyro Tyri,21
uaporabilis,uaporabilis,uaporabil ,uaporabilis uaporabili uaporabilem uaporabile uaporabilia vaporabiliter vaporabilis vaporabili vaporabilem vaporabile vaporabilia vaporabilibus vaporabilium,3
uas,uas,u ,vas vasis vasi vase vasa vasorum vasis uas uasa uasorum uase uasis uasi,57
uegetabilis,uegetabilis,uegetabil ,vegetabilis vegetabile vegetabilem vegetabili vegetabila vegetabilium vegetabilibus vegetabilib,25
uegetatiua,uegetatiua,uegetatiu ,vegetatiua vegetatiuae vegetatiuam vegetatiuas vegetativa vegetativae vegetativam vegetativis vegetativos vegetativorum vegetativarum vegetativi vegetativo vegetativum vegetativus,6
uenenosis,uenenosis,uenenos ,venenosus venenoso venenosa venenosi venenosum venenosisae venenosam venenosorum venenosarum venenosas venenosos venenosis,5
uiscosus,uiscosus,uiscos ,viscosa viscosam viscosae uiscosus uiscosum uiscoso uiscosi uiscosorum uiscosarum uiscosis uiscosos uiscosas ,5
uitriolum,uitriolum,uitriol ,vitriolum vitriol vitrioli vitriolo vitriolorum vitriolis vitriolos,3
Ulysses,Ulysses,ulyss ,Ulysses Vlysse Vlyssem Vlysses Vlyssis Vlyssi Ulyssi Ulyssem Ulyssis,6
uncia,uncia,unc ,unciam unciis unciarum uncias unciae uncia,10
unda,unda,und ,undis undam undarum undas unda undae,5
ungaria,ungaria,ungar ,Vngaria Vngariae Vngariam Vngaricum Vngarica Vngarico Vngaricae Vngaricorum Vngaricarum Ungaria Ungariae Ungariam Ungaricorum Ungariarum Ungariis Ungarias Ungaricus Ungarici Ungaricum Ungarico Ungaricorum Ungaricarum Ungaricis ,30
unguentum,unguentum,unguent ,unguentis unguento unguentorum unguenta unguenti unguentum vnguentum,5
